prog,pca_category,duration_scaled,frequency_change_scaled,direction_scaled
7990,B,0.299249416,3672.329216,191.3334025
7991,A,0.220499569,3505.40516,-489.2188609
7992,B,0.263811984,3271.711482,-186.0070967
7993,B,0.2047496,3305.096293,30.02146848
7994,B,0.283499447,3538.789971,-156.4887346
7995,C,0.244124522,3088.095022,-364.5000856
7996,A,0.133874738,2770.939316,-94.23923868
7997,B,0.3583118,3088.095022,-291.6094003
7998,B,0.232312047,3472.020349,190.6799034
7999,B,0.228374553,2821.016533,-51.92021209
8000,A,0.295311922,3572.174781,-553.1774608
8001,A,0.448874124,2520.553234,-352.2703301
8002,B,0.240187031,2253.474746,-447.1333212
8003,B,0.405561709,2754.246912,50.47862535
8004,A,0.173249662,3705.714026,-95.70755769
8005,B,0.263811984,2887.786155,-92.37907597
8006,A,0.200812109,2620.707667,9.673286516
8007,B,0.157499693,3472.020349,220.2672363
8008,A,0.192937122,3104.787428,75.25623243
8009,B,0.275624462,3154.864643,-344.1921161
8010,A,0.389811738,3271.711482,-425.823225
8011,B,0.263811984,2871.09375,-453.5168501
8012,A,0.228374553,2370.321584,157.0276736
8013,A,0.240187031,2704.169695,-308.9073031
8014,B,0.248062016,3154.864643,103.0862767
8015,B,0.255937,3855.945676,-16.45330017
8016,B,0.377999262,2437.091206,-320.2739848
8017,A,0.220499569,3054.710211,54.77185938
8018,B,0.263811984,3238.326671,-113.9882431
8019,A,0.161437184,3271.711482,278.3388012
8020,A,0.216562078,2604.015262,-153.2422815
8021,B,0.188999631,3922.715298,406.0285533
8022,A,0.389811738,2971.248183,-477.2621574
8023,B,0.259874493,3405.250727,40.5591253
8024,C,0.3071244,3038.017805,-295.1263071
8025,A,0.255937,3605.559594,-234.9185969
8026,B,0.212624584,3939.407704,-407.1225291
8027,B,0.133874738,3605.559594,-61.73956805
8028,A,0.208687093,3505.40516,309.8634769
8029,A,0.263811984,3004.632994,-235.6776909
8030,B,0.314999384,3572.174781,-652.0081532
8031,B,0.401624216,3722.406431,219.9445873
8032,B,0.192937122,3071.402617,-26.27846412
8033,B,0.377999262,3138.172239,-100.8216644
8034,B,0.303186909,3472.020349,524.8263223
8035,B,0.366186784,3271.711482,131.6426651
8036,B,0.173249662,3522.097566,127.4661816
8037,A,0.374061769,3054.710211,288.99058
8038,A,0.334686847,3004.632994,-55.59802101
8039,A,0.389811738,3906.022893,-314.0087622
8040,C,0.279561953,3672.329216,-450.4041312
8041,B,0.275624462,3455.327943,40.06623971
8042,B,0.314999384,3555.482377,-238.8000336
8043,A,0.346499322,3572.174781,133.0544763
8044,A,0.370124278,4356.717842,-367.5695971
8045,B,0.330749353,3421.943132,-487.5495763
8046,B,0.338624338,3071.402617,-314.0997485
8047,B,0.346499322,3271.711482,-385.7637036
8048,A,0.314999384,2987.940589,-161.3217553
8049,B,0.362249293,3071.402617,-507.4373259
8050,A,0.354374309,3104.787428,-103.6263899
8051,B,0.334686847,3438.635538,-307.3658653
8052,A,0.291374431,3121.479833,149.7815872
8053,B,0.618186293,2670.784884,-622.4125481
8054,B,0.429186662,2069.858285,-483.754747
8055,B,0.417374184,2971.248183,-2.716423695
8056,C,0.385874247,2937.863372,-221.8810042
8057,C,0.350436816,3154.864643,-398.9233724
8058,C,0.421311678,3956.100109,-588.9085648
8059,C,0.362249293,3204.94186,-146.3380401
8060,B,0.362249293,3104.787428,-153.6652318
8061,C,0.413436693,3121.479833,-55.08189026
8062,B,0.393749231,3305.096293,-24.86636375
8063,B,0.342561831,3021.3254,-256.2388233
8064,B,0.299249416,3505.40516,124.3417073
8065,B,0.354374309,4056.254543,-911.3093324
8066,B,0.425249169,3255.019078,-234.6078222
8067,B,0.4094992,2387.013989,-259.4438812
8068,B,0.429186662,2904.478561,-235.0619544
8069,B,0.397686724,3088.095022,-159.3880647
8070,B,0.389811738,3455.327943,-437.2311198
8071,B,0.374061769,3171.55705,-473.6885904
8072,B,0.393749231,3121.479833,-405.4839986
8073,B,0.311061893,3555.482377,-126.7733502
8074,B,0.377999262,3204.94186,-680.8096519
8075,B,0.283499447,3288.403888,-6.581420747
8076,B,0.354374309,3271.711482,-444.0129107
8077,B,0.3071244,2904.478561,-450.8628287
8078,B,0.476436569,2821.016533,603.973726
8079,B,0.370124278,3355.17351,213.2375642
8080,B,0.342561831,2637.400073,-426.4541682
8081,C,0.267749478,3388.558321,-207.6232519
8082,B,0.362249293,3204.94186,193.0204639
8083,B,0.448874124,3021.3254,-328.1574822
8084,C,0.389811738,3271.711482,-447.0615095
8085,C,0.279561953,3238.326671,-211.7578753
8086,B,0.251999509,2770.939316,73.9833673
8087,B,0.421311678,2670.784884,-215.3355206
8088,B,0.212624584,3154.864643,-52.18182312
8089,B,0.299249416,2687.47729,-463.4279577
8090,C,0.196874616,3338.481105,170.9335705
8091,B,0.122062262,3104.787428,-118.6636106
8092,C,0.322874369,3221.634267,-177.9659975
8093,B,0.232312047,3722.406431,-293.196942
8094,A,0.464624093,2503.860828,-425.5897059
8095,C,0.318936878,3588.867188,-364.5977434
8096,B,0.177187153,3438.635538,-25.23046583
8097,B,0.393749231,3071.402617,-221.0782402
8098,B,0.165374678,3255.019078,41.72998312
8099,C,0.413436693,2804.324129,-328.7460918
8100,B,0.267749478,2904.478561,-129.839588
8101,C,0.165374678,3472.020349,-111.861635
8102,B,0.322874369,2637.400073,-674.603956
8103,B,0.385874247,2420.398802,-408.2438295
8104,C,0.188999631,3672.329216,40.53092814
8105,B,0.259874493,3371.865916,-222.1348127
8106,B,0.141749722,3488.712755,-188.3878847
8107,B,0.377999262,2804.324129,-149.7355898
8108,B,0.279561953,2921.170966,165.6813324
8109,B,0.393749231,3371.865916,-102.3770386
8110,B,0.240187031,3355.17351,-158.118695
8111,C,0.228374553,3154.864643,-79.70256589
8112,B,0.224437062,3355.17351,-149.8681717
8113,C,0.330749353,2921.170966,-499.2758488
8114,B,0.196874616,3121.479833,73.49411543
8115,B,0.236249538,3238.326671,157.082264
8116,B,0.484311553,3104.787428,-573.6716132
8117,B,0.3583118,2854.401344,-152.8879321
8118,B,0.440999138,2670.784884,-206.9295753
8119,B,0.236249538,2587.322856,263.0904673
8120,B,0.240187031,3071.402617,214.9341657
8121,C,0.405561709,2587.322856,-366.7494006
8122,B,0.259874493,4022.869732,-474.245473
8123,B,0.185062138,2620.707667,-57.08892746
8124,B,0.318936878,3371.865916,-279.1544777
8125,A,0.255937,3305.096293,-122.2224845
8126,B,0.169312169,2487.168423,-119.631638
8127,B,0.362249293,2637.400073,-233.933233
8128,C,0.251999509,3171.55705,-206.5512039
8129,B,0.401624216,2053.165879,-448.9044273
8130,B,0.259874493,3405.250727,-321.0698457
8131,C,0.295311922,3104.787428,-89.18196741
8132,B,0.299249416,3655.636809,-161.2892685
8133,A,0.444936631,2821.016533,-445.7864081
8134,B,0.456749109,2620.707667,-57.23057293
8135,C,0.263811984,2971.248183,-3.880882722
8136,B,0.318936878,3221.634267,576.7229338
8137,B,0.267749478,3238.326671,138.9789049
8138,B,0.311061893,3071.402617,-302.5021112
8139,C,0.444936631,3054.710211,-280.7297811
8140,B,0.456749109,2837.70894,-240.8981681
8141,B,0.255937,3305.096293,-433.7015707
8142,B,0.248062016,2871.09375,24.60224674
8143,B,0.318936878,3221.634267,-876.4917713
8144,B,0.421311678,3054.710211,-168.3548118
8145,C,0.452811616,2487.168423,-438.3501541
8146,B,0.188999631,3238.326671,300.7238478
8147,B,0.196874616,3371.865916,215.3803805
8148,B,0.287436938,3221.634267,-71.0355615
8149,C,0.468561584,2854.401344,159.3309031
8150,B,0.440999138,2837.70894,-92.6498409
8151,B,0.397686724,4089.639353,-6.955668276
8152,B,0.291374431,3038.017805,103.0207293
8153,B,0.208687093,3438.635538,-304.3735547
8154,C,0.181124647,4173.101381,-34.38997499
8155,C,0.232312047,2971.248183,-209.0714222
8156,B,0.220499569,4039.562136,-224.8863299
8157,B,0.350436816,2587.322856,-283.7585488
8158,C,0.374061769,2170.012718,-188.2648322
8159,B,0.212624584,3121.479833,70.02850766
8160,C,0.299249416,3421.943132,16.73294857
8161,B,0.326811862,3522.097566,-100.6998092
8162,B,0.161437184,3138.172239,-66.29644721
8163,B,0.263811984,3154.864643,-266.4501702
8164,B,0.208687093,3071.402617,22.50471079
8165,B,0.283499447,4940.952036,-513.2829191
8166,B,0.3071244,2987.940589,-14.73195703
8167,B,0.200812109,4022.869732,312.3204913
8168,B,0.511874,2787.631722,5.209167369
8169,B,0.173249662,3572.174781,-180.1650829
8170,B,0.244124522,3238.326671,40.10787135
8171,B,0.196874616,2787.631722,-191.3523634
8172,B,0.145687216,3255.019078,-71.07553029
8173,B,0.248062016,3438.635538,-163.5779958
8174,B,0.259874493,3488.712755,-127.8035362
8175,C,0.236249538,3288.403888,275.1242364
8176,B,0.287436938,3154.864643,-121.4047082
8177,B,0.129937247,2887.786155,29.69330016
8178,B,0.161437184,3505.40516,-12.89013767
8179,C,0.287436938,3288.403888,-5.986137312
8180,B,0.196874616,3538.789971,649.2990023
8181,B,0.145687216,2987.940589,90.48964584
8182,B,0.232312047,3371.865916,-304.0199819
8183,C,0.185062138,2403.706395,-22.26832219
8184,B,0.240187031,3939.407704,15.50562082
8185,B,0.299249416,3271.711482,372.1992647
8186,B,0.2047496,3839.25327,-226.6445355
8187,B,0.374061769,2804.324129,249.560325
8188,C,0.378734567,5805.189558,85.22817467
8189,B,0.368498495,6176.45168,-709.9521809
8190,C,0.358262426,6311.456088,-331.5524633
8191,A,0.440150981,6311.456088,-250.4795567
8192,C,0.255901734,7053.980335,-638.0803962
8193,C,0.419678843,6007.696169,304.4964545
8194,C,0.296846013,4826.407596,638.3296536
8195,C,0.429914912,6142.700577,535.6368245
8196,C,0.409442774,6513.962702,-709.5346075
8197,C,0.419678843,6277.704987,-443.0820658
8198,C,0.368498495,6615.216006,-400.9729815
8199,B,0.337790288,5400.176332,191.6326929
8200,B,0.460623122,6142.700577,7.209438176
8201,B,0.429914912,5838.940658,613.6822094
8202,A,0.368498495,6176.45168,-84.51130984
8203,C,0.45038705,6918.975925,-500.1841912
8204,B,0.31731815,6446.460495,-291.0279661
8205,C,0.470859191,5636.434047,14.09813854
8206,B,0.378734567,6817.722621,-59.53568188
8207,A,0.307082082,5670.18515,472.0875987
8208,C,0.327554219,5670.18515,50.50495614
8209,B,0.409442774,6176.45168,329.7028116
8210,C,0.409442774,6176.45168,204.2619444
8211,B,0.296846013,5703.936251,48.32819285
8212,A,0.399206705,7020.229232,-512.1773248
8213,C,0.307082082,5636.434047,237.9534658
8214,B,0.368498495,5062.66531,142.6122115
8215,B,0.440150981,6716.469313,-449.9272157
8216,C,0.307082082,6142.700577,-44.58587342
8217,A,0.388970636,6480.211599,-297.8936046
8218,C,0.378734567,6210.202784,-42.94252561
8219,A,0.460623122,4893.909803,464.6577962
8220,B,0.440150981,6547.713803,17.47999706
8221,A,0.440150981,6277.704987,738.8635169
8222,C,0.378734567,5332.674129,352.4788207
8223,C,0.419678843,6446.460495,-396.0699182
8224,C,0.307082082,6952.727028,732.0773514
8225,B,0.45038705,5805.189558,-22.88955587
8226,B,0.440150981,5535.18074,68.92137235
8227,C,0.31731815,5940.193966,162.6420242
8228,C,0.266137803,5906.442862,241.5655236
8229,C,0.307082082,4927.660903,148.6529513
8230,B,0.45038705,6615.216006,-199.7882419
8231,B,0.358262426,6682.71821,333.2455865
8232,C,0.337790288,5602.682944,634.9655524
8233,B,0.440150981,7391.491354,1247.769599
8234,C,0.440150981,6007.696169,409.4844154
8235,A,0.409442774,5940.193966,772.8132702
8236,B,0.388970636,6311.456088,487.7055978
8237,B,0.337790288,5568.931843,341.7745777
8238,B,0.429914912,5973.945069,713.8589552
8239,A,0.358262426,6075.198373,-246.8011118
8240,A,0.337790288,5535.18074,495.0896169
8241,A,0.48109526,6142.700577,408.0869395
8242,A,0.583455953,5805.189558,888.3469022
8243,A,0.48109526,6142.700577,335.4896755
8244,A,0.491331329,5568.931843,771.9445843
8245,B,0.440150981,5872.691762,95.80150677
8246,B,0.358262426,7729.002376,210.587879
8247,B,0.45038705,6885.224824,-352.0714536
8248,B,0.419678843,5973.945069,686.3277824
8249,A,0.460623122,6851.473721,-89.83270505
8250,A,0.399206705,6446.460495,-303.8628802
8251,A,0.31731815,5906.442862,194.5320434
8252,A,0.337790288,5332.674129,25.63660585
8253,A,0.429914912,5197.669721,617.5661592
8254,C,0.522039536,6952.727028,-600.7923154
8255,B,0.48109526,5467.678536,305.6519205
8256,C,0.429914912,6716.469313,-539.2113567
8257,B,0.460623122,6682.71821,-102.3153722
8258,C,0.399206705,6581.464906,-303.6323408
8259,C,0.388970636,5197.669721,-12.14281657
8260,B,0.399206705,6345.207191,204.7707518
8261,A,0.388970636,5906.442862,-310.6274205
8262,A,0.337790288,6210.202784,411.971274
8263,B,0.358262426,5602.682944,373.3726652
8264,A,0.358262426,7425.242458,224.4257718
8265,B,0.470859191,6446.460495,-137.7845089
8266,A,0.255901734,5366.425229,140.9389623
8267,C,0.511803467,5130.167517,-640.3073219
8268,B,0.399206705,6108.949476,160.5473904
8269,A,0.358262426,5197.669721,-360.0487915
8270,B,0.368498495,5197.669721,-13.83285914
8271,A,0.378734567,5602.682944,1076.130202
8272,C,0.388970636,5737.687354,-168.3212687
8273,A,0.266137803,5332.674129,353.1430596
8274,A,0.184249248,5872.691762,77.95144937
8275,B,0.399206705,5366.425229,206.5538245
8276,C,0.388970636,6210.202784,544.5861577
8277,B,0.28660994,6243.953884,-324.9833759
8278,A,0.31731815,6176.45168,652.4924066
8279,A,0.378734567,5771.438455,40.68236458
8280,C,0.245665665,6075.198373,680.1887824
8281,C,0.16377711,6277.704987,-272.6605113
8282,B,0.419678843,5973.945069,812.5736458
8283,C,0.368498495,6277.704987,134.1786017
8284,C,0.245665665,5400.176332,241.0106727
8285,C,0.440150981,5602.682944,552.7044671
8286,A,0.429914912,5906.442862,261.5772591
8287,A,0.48109526,6007.696169,-177.6158544
8288,C,0.378734567,5737.687354,-154.9648386
8289,B,0.573219884,6210.202784,24.5940665
8290,A,0.358262426,5838.940658,-389.3023793
8291,B,0.348026357,5670.18515,-264.9472687
8292,B,0.409442774,5467.678536,545.320595
8293,C,0.532275605,6075.198373,-497.6242956
8294,A,0.624400229,4961.412006,590.8368997
8295,B,0.378734567,5467.678536,852.9250818
8296,A,0.429914912,5670.18515,638.7294379
8297,A,0.388970636,5940.193966,-39.22437361
8298,C,0.368498495,5703.936251,212.2008244
8299,C,0.28660994,5771.438455,-17.79003218
8300,A,0.409442774,6176.45168,-481.2785075
8301,B,0.327554219,5872.691762,-9.727413273
8302,B,0.399206705,5737.687354,28.39120989
8303,C,0.470859191,5771.438455,-296.6852407
8304,B,0.276373871,6750.220417,829.9363922
8305,A,0.419678843,5130.167517,462.7971125
8306,B,0.45038705,5838.940658,56.68536034
8307,B,0.337790288,6075.198373,475.9196072
8308,B,0.491331329,6007.696169,412.1116821
8309,A,0.542511674,6007.696169,-109.3687931
8310,A,0.358262426,6210.202784,-147.4346661
8311,C,0.429914912,5535.18074,419.0504144
8312,A,0.204721386,5973.945069,188.7288745
8313,A,0.348026357,6108.949476,-412.0449066
8314,B,0.573219884,5906.442862,-355.9028762
8315,B,0.327554219,6513.962702,355.1901956
8316,B,0.399206705,6041.447273,254.2920464
8317,B,0.48109526,5906.442862,-182.1630912
8318,A,0.470859191,6311.456088,-299.9521761
8319,C,0.48109526,5400.176332,324.1081671
8320,B,0.470859191,5670.18515,493.8000166
8321,B,0.348026357,6142.700577,287.1982082
8322,C,0.184249248,5265.171925,-143.4659823
8323,C,0.470859191,6176.45168,48.68703614
8324,C,0.511803467,5973.945069,459.7814897
8325,B,0.378734567,7121.482539,189.3633509
8326,A,0.440150981,5838.940658,339.3525486
8327,B,0.368498495,5433.927436,-245.8838151
8328,B,0.245665665,4961.412006,512.2236376
8329,B,0.409442774,6243.953884,141.7398867
8330,B,0.429914912,6277.704987,-450.2366229
8331,C,0.348026357,5940.193966,-856.160468
8332,B,0.378734567,5535.18074,58.81457097
8333,B,0.378734567,5771.438455,688.2428075
8334,C,0.634636301,4758.905392,597.8235498
8335,B,0.542511674,5737.687354,188.7469385
8336,B,0.45038705,5771.438455,441.8693815
8337,C,0.419678843,6142.700577,177.2634063
8338,B,0.429914912,6108.949476,-350.1825533
8339,C,0.296846013,5602.682944,-303.9576728
8340,B,0.378734567,6378.958292,-253.9473622
8341,B,0.327554219,6311.456088,49.31948821
8342,B,0.501567398,6783.971517,-398.3383627
8343,B,0.511803467,6615.216006,-350.5120085
8344,B,0.296846013,5771.438455,-193.4216181
8345,C,0.368498495,5298.923025,505.0309959
8346,B,0.45038705,5872.691762,315.5361066
8347,B,0.593692022,7526.495762,400.4452596
8348,C,0.255901734,5737.687354,-148.0522833
8349,B,0.501567398,5568.931843,-147.4329129
8350,B,0.296846013,6210.202784,113.8336357
8351,C,0.532275605,6142.700577,-172.3889168
8352,C,0.491331329,7155.233639,616.2236636
8353,B,0.28660994,5771.438455,-239.0464056
8354,B,0.296846013,6345.207191,-521.9366282
8355,B,0.307082082,6547.713803,260.2260297
8356,A,0.45038705,5940.193966,-575.4649285
8357,C,0.460623122,6851.473721,491.9275821
8358,C,0.31731815,6210.202784,-190.4688155
8359,B,0.378734567,6142.700577,100.2792579
8360,C,0.358262426,5940.193966,90.20067652
8361,B,0.28660994,5906.442862,-75.49961549
8362,C,0.552747746,5568.931843,-745.3356169
8363,C,0.429914912,6412.709395,-188.1329178
8364,A,0.542511674,6007.696169,358.6828824
8365,C,0.511803467,5703.936251,403.5606652
8366,B,0.562983815,6210.202784,-409.2657947
8367,B,0.358262426,6378.958292,-695.6724793
8368,C,0.552747746,6108.949476,183.7301721
8369,C,0.491331329,5636.434047,-552.755194
8370,C,0.511803467,6277.704987,-955.2293915
8371,B,0.511803467,6716.469313,32.50781661
8372,B,0.470859191,5838.940658,155.878359
8373,B,0.491331329,5940.193966,-378.0448072
8374,B,0.419678843,5568.931843,-350.7342674
8375,B,0.440150981,5602.682944,1030.671525
8376,B,0.593692022,5298.923025,229.8354835
8377,C,0.48109526,5973.945069,64.35850495
8378,C,0.429914912,5467.678536,-107.5101108
8379,A,0.460623122,5737.687354,-131.5382754
8380,B,0.522039536,5535.18074,-31.73018624
8381,C,0.562983815,6075.198373,416.430184
8382,B,0.573219884,5737.687354,-241.7253457
8383,B,0.378734567,6041.447273,551.2222871
8384,C,0.491331329,6142.700577,291.148026
8385,A,0.655108439,5973.945069,442.8581238
8386,B,0.757469132,5670.18515,-873.9677871
8387,B,0.358262426,5433.927436,-345.107505
8388,B,0.532275605,6682.71821,-29.44283161
8389,C,0.388970636,6243.953884,-479.1272508
8390,B,0.552747746,5670.18515,-431.8547197
8391,B,0.603928091,6986.478129,-483.5572564
8392,B,0.542511674,6277.704987,457.4547354
8393,B,0.511803467,6412.709395,-471.6396075
8394,B,0.552747746,5298.923025,1254.375744
8395,B,0.276373871,6075.198373,-354.7999229
8396,C,0.532275605,7256.486947,-894.605521
8397,B,0.542511674,5906.442862,826.1877508
8398,B,0.522039536,6243.953884,399.3851878
8399,B,0.562983815,6007.696169,-104.723988
8400,C,0.511803467,5737.687354,-483.953358
8401,C,0.45038705,5231.420821,-45.33550586
8402,C,0.522039536,4893.909803,553.0037147
8403,B,0.388970636,6007.696169,-413.0124571
8404,A,0.573219884,5940.193966,-770.8883524
8405,B,0.429914912,6311.456088,719.4144768
8406,C,0.348026357,6277.704987,1126.79519
8407,C,0.511803467,5940.193966,18.86643016
8408,B,0.460623122,6041.447273,307.5854921
8409,C,0.419678843,5602.682944,44.0565631
8410,C,0.399206705,6041.447273,-172.781692
8411,C,0.440150981,6851.473721,982.5977351
8412,C,0.31731815,5771.438455,143.8284488
8413,C,0.358262426,5737.687354,220.8797325
8414,C,0.378734567,5467.678536,182.5547586
8415,B,0.429914912,5602.682944,69.25004376
8416,B,0.378734567,6716.469313,14.7404348
8417,C,0.368498495,5771.438455,529.4348395
8418,A,0.542511674,5940.193966,-4.175636141
8419,A,0.470859191,6648.96711,90.24272984
8420,B,0.501567398,6277.704987,514.0545404
8421,B,0.552747746,5096.416414,340.081848
8422,C,0.573219884,5636.434047,-315.7423442
8423,B,0.552747746,5838.940658,20.53772265
8424,B,0.583455953,6075.198373,769.987184
8425,B,0.532275605,6513.962702,-4.046966661
8426,B,0.45038705,5838.940658,483.6099699
8427,C,0.757469132,5265.171925,-444.8543169
8428,B,0.48109526,5298.923025,361.0796016
8429,C,0.337790288,6041.447273,269.199043
8430,B,0.726760925,6075.198373,501.401453
8431,B,0.45038705,5973.945069,397.7220072
8432,A,0.61416416,5771.438455,253.8773798
8433,B,0.64487237,6311.456088,-223.4629518
8434,C,0.706288784,5602.682944,-1067.963711
8435,B,0.419678843,5433.927436,101.5706087
8436,C,0.583455953,5838.940658,-58.40361539
8437,B,0.716524856,6142.700577,-631.0162417
8438,A,0.603928091,5973.945069,-636.2241016
8439,B,0.542511674,5265.171925,176.714188
8440,A,0.429914912,6041.447273,127.9025606
8441,A,0.726760925,6412.709395,-286.2075188
8442,C,0.522039536,6412.709395,750.7066082
8443,A,0.583455953,5771.438455,-370.8612715
8444,C,0.532275605,7965.260091,537.8001605
8445,A,0.583455953,6311.456088,142.0613555
8446,B,0.562983815,5535.18074,-15.02463152
8447,C,0.757469132,6142.700577,-1333.648264
8448,A,0.48109526,5703.936251,47.70065809
8449,C,0.337790288,6547.713803,-265.6307821
8450,A,0.470859191,6210.202784,-35.65368392
8451,A,0.429914912,5703.936251,40.99826571
8452,A,0.429914912,5400.176332,-401.9300176
8453,A,0.573219884,5940.193966,-126.8263229
8454,A,0.511803467,5973.945069,-281.6237019
8455,B,0.685816646,5602.682944,-1224.007776
8456,B,0.399206705,6142.700577,203.0440256
8457,C,0.61416416,6007.696169,65.91249332
8458,B,0.716524856,6311.456088,-395.5161232
8459,A,0.31731815,5805.189558,301.0925226
8460,A,0.429914912,6378.958292,-802.2820282
8461,A,0.593692022,5771.438455,-128.5711455
8462,A,0.542511674,5973.945069,591.2946404
8463,A,0.368498495,5670.18515,-280.4583126
8464,C,0.552747746,5872.691762,593.5743451
8465,A,0.747233063,5771.438455,-1084.959206
8466,A,0.368498495,5501.429639,1049.505578
8467,B,0.511803467,6243.953884,1012.414342
8468,A,0.583455953,5433.927436,-610.4436176
8469,A,0.399206705,6311.456088,-444.8982962
8470,A,0.61416416,5940.193966,331.9656072
8471,A,0.583455953,5838.940658,-531.3531737
8472,A,0.522039536,6176.45168,679.5621357
8473,A,0.839357687,5703.936251,-1280.25916
8474,B,0.511803467,7661.500172,526.2264708
8475,A,0.358262426,5501.429639,-305.3976535
8476,B,0.48109526,6615.216006,-343.5322097
8477,A,0.562983815,5602.682944,100.4961197
8478,B,0.552747746,5737.687354,1002.623062
8479,A,0.726760925,5838.940658,-1004.041497
8480,A,0.440150981,6615.216006,108.5233564
8481,A,0.48109526,5366.425229,15.34860254
8482,A,0.31731815,5906.442862,433.2526144
8483,C,0.562983815,5703.936251,165.9188995
8484,A,0.583455953,6041.447273,-253.5101532
8485,A,0.552747746,5805.189558,-133.5449939
8486,A,0.696052715,6176.45168,-482.0779567
8487,B,0.501567398,5670.18515,542.6769226
8488,A,0.911010172,6210.202784,-78.03476229
8489,A,0.64487237,7290.23805,21.35427091
8490,A,0.532275605,5400.176332,-611.7112235
8491,B,0.429914912,5433.927436,101.6597595
8492,B,0.603928091,5973.945069,-170.02335
8493,A,0.532275605,6311.456088,-81.71450994
8494,A,0.429914912,5197.669721,125.9450868
8495,A,0.573219884,5433.927436,467.5289408
8496,B,0.685816646,5636.434047,664.6464395
8497,A,0.736996994,6142.700577,-250.4369422
8498,A,0.501567398,5467.678536,393.3569223
8499,A,0.532275605,5670.18515,-10.22731595
8500,A,0.409442774,5366.425229,434.0750288
8501,B,0.522039536,5703.936251,-381.4081194
8502,A,0.624400229,6345.207191,-684.0590006
8503,B,0.511803467,5602.682944,-348.6770912
8504,B,0.685816646,5973.945069,-573.2086621
8505,B,0.634636301,6007.696169,-412.364637
8506,B,0.511803467,5501.429639,790.6096812
8507,B,0.106174019,1962.474198,165.2955645
8508,B,0.112241106,2016.487249,222.5711639
8509,B,0.14257654,1845.44592,5.830152047
8510,B,0.087972759,2106.509002,100.5205923
8511,B,0.106174019,1602.387189,180.2692921
8512,B,0.145610084,2088.504651,585.4367797
8513,B,0.084939216,2376.574258,-236.0078271
8514,B,0.106174019,2268.548156,-67.46204687
8515,B,0.136509453,1764.426343,44.20105273
8516,B,0.13347591,2106.509002,-23.48980829
8517,B,0.139542997,2277.55033,-50.19348414
8518,B,0.148643627,2124.513352,-87.65842341
8519,B,0.148643627,2151.519877,-129.1483058
8520,B,0.145610084,2376.574258,-169.7859343
8521,B,0.194146778,1800.435044,29.91551479
8522,B,0.127408823,1962.474198,-92.52189858
8523,B,0.130442366,2412.582959,112.0715801
8524,B,0.148643627,1602.387189,-21.55978141
8525,B,0.151677171,1872.452446,69.73512016
8526,B,0.100106932,2070.5003,75.98646385
8527,B,0.175945518,2178.526403,-268.4717382
8528,B,0.109207563,1881.454621,245.0486225
8529,B,0.157744258,2025.489425,257.9973817
8530,B,0.121341737,1890.456796,102.6862343
8531,B,0.154710714,2025.489425,142.3250732
8532,B,0.166844887,1737.419818,-181.6259221
8533,B,0.139542997,2025.489425,-18.49663816
8534,B,0.121341737,1962.474198,-50.46898377
8535,B,0.148643627,2115.511176,-75.9692457
8536,B,0.091006302,2430.587309,-24.41321755
8537,B,0.124375279,2277.55033,80.15112451
8538,B,0.072805042,2502.604711,212.6939951
8539,B,0.091006302,2592.626463,166.0413143
8540,B,0.172911974,2574.622113,254.6072798
8541,B,0.163811344,2106.509002,27.53076969
8542,B,0.084939216,2025.489425,115.6248641
8543,B,0.13347591,1827.441569,-193.2651328
8544,B,0.112241106,1809.437219,10.73071886
8545,B,0.154710714,2025.489425,90.74935828
8546,B,0.148643627,1854.448095,-51.51948401
8547,B,0.121341737,2340.565557,13.54609939
8548,B,0.185046148,2160.522053,-125.918961
8549,B,0.145610084,2088.504651,14.35371589
8550,B,0.166844887,2061.498125,104.7366153
8551,B,0.157744258,2034.491599,-228.7980895
8552,B,0.163811344,1755.424168,222.9119679
8553,B,0.112241106,1728.417642,16.74662846
8554,B,0.1607778,2070.5003,-91.68353537
8555,B,0.163811344,1845.44592,246.6047396
8556,B,0.188079691,1980.478548,-3.168161176
8557,C,0.145610084,2187.528579,-67.21018321
8558,B,0.118308193,2178.526403,-111.4991923
8559,B,0.148643627,2187.528579,-183.5738309
8560,B,0.121341737,2502.604711,-14.38795782
8561,B,0.124375279,2205.532929,177.4534898
8562,B,0.145610084,2223.537279,-25.63353444
8563,B,0.14257654,1926.465497,230.1649675
8564,B,0.163811344,2088.504651,-18.14814185
8565,B,0.154710714,2169.524228,101.0563582
8566,B,0.148643627,2241.54163,-43.9142848
8567,B,0.075838585,1629.393715,125.0153793
8568,B,0.103140476,1881.454621,81.06677078
8569,B,0.127408823,1863.45027,92.63574816
8570,B,0.175945518,1998.482899,-150.7433395
8571,B,0.106174019,1980.478548,200.0224737
8572,B,0.127408823,2214.535104,65.80395168
8573,B,0.13347591,2691.65039,0.875642222
8574,B,0.157744258,2196.530753,-21.37127826
8575,B,0.11527465,1998.482899,-18.97364297
8576,B,0.121341737,1971.476373,50.40395876
8577,B,0.191113235,1935.467672,-145.115452
8578,B,0.157744258,2232.539455,-138.7864054
8579,B,0.188079691,1899.458972,-166.5376234
8580,B,0.103140476,2205.532929,110.0349465
8581,B,0.130442366,1809.437219,-81.55642615
8582,B,0.185046148,1854.448095,-409.3886802
8583,B,0.124375279,2079.502476,46.27553247
8584,B,0.130442366,2070.5003,141.0794422
